Pattern,Repository Name,Description,Stars,Forks,created_year,updated_year,Contributors,URL
State,US-Capitals-Quiz,This is the first iOS app that I built with swift and also my first attempt at incorporating the MVC design pattern. This app is a quiz that tests your knowledge of the state's capitals.,0,0,2016,2016,1,https://github.com/RLijewski/US-Capitals-Quiz
State,GAME_PacmanGamePhase2,"This Pac-Man game improves upon the previous version by implementing additional design patterns: State, Decorator, Strategy, and Prototype. Existing patterns: Singleton, Factory Method, Command, and Observer, have also been upgraded for enhanced functionality and performance.",0,0,2024,2024,1,https://github.com/PierceLe/GAME_PacmanGamePhase2
State,Virtual-book-trackers-Java,"Virtualized book keepers system, written in Java, that can keep logs for books and their status (ie. borrowed, still on shelf, returned ..etc). Emphasis on using good system design pattern, i.e. Singleton, Observer, State patterns",0,0,2019,2021,1,https://github.com/andywu0408/Virtual-book-trackers-Java
State,GumballMachine,"(C#/x86-64/Console App/VS2019) The book, ""Head First Design Patterns,"" illustrates the State Pattern by means of a Gumball Machine application. They write the application in Java; we are doing it here in C#.",0,0,2021,2022,1,https://github.com/astrohart/GumballMachine
State,PhonePe_Replicated_Project,"This project is a simplified clone of the PhonePe app, developed using Flutter. The focus is on building a stateless version of the app, highlighting UI components and design patterns without involving any dynamic state management.",0,0,2024,2024,1,https://github.com/RajalakshmiR24/PhonePe_Replicated_Project
State,Circus-of-Plates-Game,"Developed Java-based Circus of Plates game with Swing GUI, featuring dynamic loading of shape classes, multiple falling object types, customizable difficulty levels, and implementation of 6 design patterns: Singleton, Factory, Iterator, State, Strategy, and Observer",0,0,2024,2024,1,https://github.com/mennasaid247/Circus-of-Plates-Game
State,Observer-Pattern,"Observer Pattern: The Observer Pattern is a behavioral design pattern that defines a one-to-many relationship between objects. When the state of one object (subject) changes, all its dependents (observers) are notified and updated automatically.",0,0,2022,2023,2,https://github.com/Mdsomratakbor/Observer-Pattern
State,ESOF-322,"ESOF 322 is a class taught at Montana State University. It includes software lifecycles, Unified Modeling Language, design patterns, software engineering standards, requirements analysis, development issues, efficiency tools, verification and validation, configuration management, testing and maintenance.",0,0,2019,2019,1,https://github.com/NorhanAbbas/ESOF-322
State,getx_mvvm,Here's a simple Flutter app demonstrating the use of GetX for state management and the MVVM (Model-View-ViewModel) design pattern. This app is a counter application where the user can increment and reset the counter.,0,0,2025,2025,1,https://github.com/JakariaKhan-CSE/getx_mvvm
State,redux-fundamentals,"Flux is a designed pattern, or an application architecture made and used by Facebook for creating a user interface or client-side web app. Redux state management solution combining both functional programming concepts and Flux as well.",0,0,2021,2022,1,https://github.com/galbeiroc/redux-fundamentals
State,Bank-Accounts---Model-Driven-Architecture,"Designed two different bank account components using Model-Driven Architecture. Used UML to depict the architecture and design. Implemented the design using Object-Oriented Design Patterns like Decentralized State pattern, Abstract Factory pattern, Strategy pattern in Java.",0,0,2016,2016,1,https://github.com/skallaje/Bank-Accounts---Model-Driven-Architecture
State,Intro-To-Flyweight-Design-Pattern,Flyweight is a structural design pattern that lets you fit more objects into the available amount of RAM by sharing common parts of state between multiple objects instead of keeping all of the data in each object.,0,0,2024,2024,1,https://github.com/ParsaMehdipour/Intro-To-Flyweight-Design-Pattern
State,Observer-Pattern,"The Observer Pattern is a behavioral design pattern that establishes a one-to-many dependency between objects, so that when one object (the subject) changes its state, all its dependent objects (observers) are notified and updated automatically. ",0,0,2024,2024,1,https://github.com/AimanShabbir03/Observer-Pattern
State,atm_controller,A simple and secure ATM controller built using **Queued State Machine** architecture on python. The design pattern is a unique implementation from scratch and is highly scalable. It is easy to add unit tests for this architecture.,0,0,2020,2020,0,https://github.com/bsaisudh/atm_controller
State,CarroOffRoad," This design is for Design Patterns Discipline, where we must apply at least 5 patterns learned in the class. My choices are initially Strategy, State, Observer, Bridge, Composite, Singleton and Factory. But it is likely that other",0,0,2017,2017,1,https://github.com/Paulohncaixeta/CarroOffRoad
State,ObserverDesignPattern,"The observer pattern is a software design pattern in which an object, called the subject, maintains a list of its dependents, called observers, and notifies them automatically of any state changes, usually by calling one of their methods.",0,0,2020,2021,1,https://github.com/mmirzakhani93/ObserverDesignPattern
State,Car-Game,"Academic project: vertical scrolling game of a car that tries to avoid obstacles (autoplay - keyboard commands commented). Design patterns: Factory, Strategy (the car has 3 lifes and has a different behavior for each), Memento (to save state on file).",0,0,2024,2024,1,https://github.com/PaintItBlack5/Car-Game
State,MIS-project-chat-app,"ChatGo, a final project for Mobile Information Systems, is a Flutter app with Firebase authentication, messaging, location sharing, push notifications, and efficient state management. It leverages modern design patterns like Singleton and Component-Based Architecture for maintainability and scalability.",0,0,2024,2024,1,https://github.com/Solunska/MIS-project-chat-app
State,Unexpected-Behavior-When-Modifying-Getter-Only-Method-h98y0,"In Ruby, attempting to assign a value to a method that only has a getter defined will not modify the object's internal state.  This is a common error when misunderstanding Ruby's encapsulation and immutable object design patterns.",0,0,2024,2024,1,https://github.com/Bug-Hunter-X/Unexpected-Behavior-When-Modifying-Getter-Only-Method-h98y0
State,Destini,"This project is about being comfortable with implementing the MVC design pattern and thinking about the state of my app. In addition, I will be reviewing the concept of Swift Structures and using it to separate the Model from the Controller.",0,0,2020,2023,1,https://github.com/VladimirKovalenkoDev/Destini
State,airport-checkin-multithread-simulation,"A multi-thread simulation of check-in system at an airport, with passengers queuing at check-in desks and being assigned to waiting planes. This includes threads, design patterns and a suitable GUI to show the state of the simulation.",0,1,2018,2018,1,https://github.com/suraj95a/airport-checkin-multithread-simulation
State,MyMusic-App,"Java | A music application which lets users search for tracks, artists-albums, play tracks, create and edit playlists. Admin functionalities such as editing albums-tracks-artists are also implemented. Uses well known design patterns such as Singleton, Composite, State, Factory",0,1,2019,2019,4,https://github.com/psprao95/MyMusic-App
State,Design-Pattern-React,"This repository consists of several branches, each branch is about various React design patterns related to composition, higher-order components, state hosting, controlled vs. uncontrolled components, and many other patterns that make React development easy and facilitate a well-organized codebase.",0,0,2023,2023,1,https://github.com/wahid-shuvo/Design-Pattern-React
State,React-advance-concepts,"This project is created to implement advanced path management techniques such as Lazy Load on each Component and Lazy Load per module, and component design patterns in react such as compound components, extensible styles, control props, state initializer, function child and render props",0,0,2022,2023,1,https://github.com/danielmamian99/React-advance-concepts
State,ATM-Design,"To design the ATM I have made use of state design pattern for managing the multiple user operation such as inserting card ,cash withdrawl , deposit amount and to handle the cash processing part i have implemented the chain of responsibility desing pattern.",0,0,2024,2024,1,https://github.com/mkhulbe5/ATM-Design
State,CSE-3311-Object-Oriented,"Study of an agile unified methodology and its application to object-oriented software development. Topics include requirements acquisition, use case derivation, modeling and design of interaction behavior and state behavior, introduction to design patterns, derivation of design class diagrams, implementation considerations, and deployment.",0,0,2023,2023,1,https://github.com/diegovester/CSE-3311-Object-Oriented
State,Do-you-know-your-patterns-,"This is a web application which consists of a quiz on design patterns. Made with Sinatra, Ruby, Sequel, W3.css and just a teensy tiny bit of Javascript. Created for a course on software architecture at Monterrey's Technological Institute, Mexico State Campus",0,0,2018,2023,0,https://github.com/Geada734/Do-you-know-your-patterns-
State,2D-game-,"This 2D games using the Java design pattern include:  Creational Patterns(Factory method, Abstract Factory pattern, Prototype Pattern, Builder pattern), Behavioral Pattern(Memento Pattern, Observer pattern, State pattern, Strategy pattern, visitor pattern), Structural Patterns(Adapter pattern,Bridge pattern,Decorator pattern, Proxy pattern)",0,0,2020,2020,1,https://github.com/Chengxin1234/2D-game-
State,PizzaShopSystem,"A comprehensive Java-based Pizza Shop Management System that facilitates customer registration, order placement, pizza customization, payment processing, and order tracking. The system features modular functionality with state and strategy design patterns, integrated promo code discounts, star point rewards, and user feedback handling.",0,0,2025,2025,1,https://github.com/MhdAathi/PizzaShopSystem
State,react-essentials,"The project comprises separate tabs showcasing key React essentials such as ""Components"", ""JSX"", ""Props"" and ""State"". In the project there are showcases of using React design patterns such as ""Composition components"", ""Props forwarding"", ""Composition known as Slots"" and ""Dynamic resetting of tag names"".",0,0,2024,2024,1,https://github.com/SahakKDev/react-essentials
State,Awakening_Observer_Pattern,"The Observer pattern is a behavioral design pattern where an object, known as the subject, maintains a list of dependents, known as observers, that need to be notified of any changes in the subject's state. When the subject's state changes, it notifies all its observers, typically by calling one of their methods.",0,0,2024,2024,0,https://github.com/sarojghalan/Awakening_Observer_Pattern
State,Light-Em-Up-Game,"This is the source code to my PHP implementation of the game Light Em Up. This was a web development class project. It focuses on features such as User Management, State Persistence, User Authentication and Account Validation and the use of the MVC design pattern.",0,0,2019,2019,1,https://github.com/MikeMula/Light-Em-Up-Game
State,React-2020," React Basics  - React Router  - Redux  - Redux Saga  - Asynchronous Redux  - React Hooks  - Context API  - React Suspense + React Lazy  - Firebase  - Stripe API  - Styled-Components  - GraphQL  - Apollo  - PWAs  - React Performance  - React Design Patterns  - Testing with Jest, Enzyme and Snapshot testing  - React Best Practices  - Persistance + Session Storage  - State Normalization",0,0,2020,2020,1,https://github.com/daminisinha/React-2020
State,React-E-commerce-Project,"- ReactJS - React Router - Redux - Redux Saga - Asynchronous Redux - React Hooks - Context API - React Suspense + React Lazy - Firebase - Stripe API - Styled-Components - GraphQL - Apollo - PWAs - React Performance - React Design Patterns - Testing with Jest, Enzyme and Snapshot testing - React Best Practices - Persistance + Session Storage - State Normalization",0,0,2019,2019,1,https://github.com/srosajazz/React-E-commerce-Project
State,Tick-Tack-Tow,"A Tick Tack Tow Game combining JavaScript, Bootstrap & jQuery with design patterns resembling React or some other JS Framwork (with pushing most of HTML elements to DOM programatically), and Gaming Framworks with game-state object and event listemers (but without an unnecessary update loop)",0,0,2022,2022,1,https://github.com/hkarmely/Tick-Tack-Tow
State,E-commerce_project,E-commerce project: This is the This project contains all the skills you learned in the flutter course using state-management provider and design patterns MVC in front end site and the back end site using php and MySQL and rest API using post man,0,0,2023,2023,1,https://github.com/loransalkhateeb/E-commerce_project
State,JavaScript-ObserverPattern,"This repository contains a simple JavaScript project that demonstrates the Observer Pattern. The Observer Pattern is a behavioral design pattern where an object, known as the subject, maintains a list of dependents, called observers, that are notified of any changes in the subject's state.",0,0,2024,2024,1,https://github.com/TheEmperor27/JavaScript-ObserverPattern
State,Podcast_Notification,"Podcast studio can notify subscribers when it publishes a new podcast. Releasing a new podcast is what changes the state of the podcast studio, and it causes the subscribers to be notified via email, SMS, and twitter. This was implemented using 'Observer' design pattern",0,0,2022,2022,1,https://github.com/AbdullahBaj5/Podcast_Notification
State,React_Native_COP4468,React Native cross-platform application project. Flex design is used as a UI design pattern. React-Navigation library is used for handle routing. Fetch data from API endpoints via axios library. React State & React Effect hooks are applied. React Native Elements are used to enrich the design.,0,0,2023,2023,1,https://github.com/baransakir/React_Native_COP4468
State,JavaThreadsCompetition,"A Java project with a GUI visualizing a competitive event using multithreading. Each thread represents a participant, with real-time GUI updates. The project demonstrates concurrent programming and uses design patterns like Prototype, State, Decorator, Observer, and Factory Method for object-oriented design and GUI development.",0,0,2024,2024,1,https://github.com/arielperstin10/JavaThreadsCompetition
State,PTCSC.Utilization,"The Utilization application provides a simple equipment state tracking use case on the ThingWorx platform using the building block design pattern. There are three different deployment paths (ThingWorx, Postgres, and SQL data objects) for the Utilization application that allow for the explanation of abstract / implementation concepts.",0,0,2023,2024,1,https://github.com/thingworx-field-work/PTCSC.Utilization
State,Kotlin---Demo-Singletons,"In Kotlin, a singleton is a design pattern that ensures that only one instance of a class is created throughout the application. Properties can be defined in singletons to provide access to the singleton instance or to store state that is shared by all instances of the singleton.",0,0,2023,2023,1,https://github.com/VaibhavMojidra/Kotlin---Demo-Singletons
State,MementoPattern,"The Memento Pattern is a behavioral design pattern that provides a way to capture and externalize the internal state of an object without exposing its internal structure. This allows you to save the object's state at a specific point in time and restore it later, effectively providing the ability to undo or roll back changes made to the object.",0,0,2023,2023,1,https://github.com/MarlonMontenegro/MementoPattern
State,flutter_movie_box,"""Flutter Movie Box"" is a sleek Flutter app showcasing movies from TMDb API. Features include browsing, favoriting, and caching. It's built with Clean Architecture, BLoC, and other design patterns, leveraging technologies like flutter_bloc for state management and http for networking. Dive into cinematic exploration with ease.",0,0,2024,2024,1,https://github.com/KhaledElwazan/flutter_movie_box
State,UML-Application-for-e-voting-e-Voter,"This was project on course ""Specifikacija i modelovanje softvera"" (eng. Software Specification and modelling). ""Application for e-voting: eVoter"" is conceptual solution for republican elections. Contain diagrams for collecting requests and diagrams for modeling system. Also contain use cases, design patterns, state diagram, component diagram and deployment diagram.",0,0,2019,2019,1,https://github.com/djkrstovic/UML-Application-for-e-voting-e-Voter
State,BudgetBuddy,iOS App Final Project from iOS Development Class at Kent State University. Allows user to log expenses and manage budget.  Utilizes a MySQL Back-end database for data storage. Dashboard view give user an overview of their monthly spending. Largely verbose ViewController -> Need to follow better design pattern,0,0,2022,2022,1,https://github.com/connerm27/BudgetBuddy
State,react-project-shop,"The topics covered will be:  - React Basics  - React Router  - Redux  - Redux Saga  - Asynchronous Redux  - React Hooks  - Context API  - React Suspense + React Lazy  - Firebase  - Stripe API  - Styled-Components  - GraphQL  - Apollo  - PWAs  - React Performance  - React Design Patterns  - Testing with Jest, Enzyme and Snapshot testing  - React Best Practices  - Persistance + Session Storage  - State Normalization  + more",0,0,2021,2021,0,https://github.com/damonponder/react-project-shop
State,Employee_Managment_System_Frontend,"The frontend of the Employee Management System is built with React, Next.js, Redux, and the Atomic Design Pattern for a modular and scalable UI. It includes list and grid views, form validation with zod and react-hook-form, profile picture uploads with preview, and Redux state management for efficient data handling.",0,0,2025,2025,1,https://github.com/Janiru17/Employee_Managment_System_Frontend
State,Banking-System-With-JavaFx,"Interactive banking system with GUI using javafx. Implemented using State Design Pattern. Manager can create and delete customer files. Customer can make purchases, withdraw, deposit, etc. Attached UML use case and class diagrams (the report is poorly written because we were limited to tight guide lines in order to receive full marks)",0,0,2019,2019,1,https://github.com/hrutvik1/Banking-System-With-JavaFx
State,Tetris-Revisited,"A game developed in a 4 members team (Sélian ARSENE, Marilou PREUX, Matthieu DELILLE and me), which consists to assemble different shapes to minimize the total space taken up on a grid. The main goal was to manipulate different Design Patterns, and we used MVC, Strategy and State. Third year at university project.",0,0,2024,2024,1,https://github.com/quentin-dumont/Tetris-Revisited
State,High-Order-Component,"A Higher-Order Component (HOC) in React.js is a design pattern used to enhance or reuse component logic. It is a function that takes a component as an argument and returns a new component with additional functionality or props. HOCs are commonly used for tasks like code reuse, state manipulation, and enhancing UI components.",0,0,2025,2025,1,https://github.com/sehgal29/High-Order-Component
State,csc-413-term-project-tank-game,"Created a large Java application for my term project in San Francisco State's Software development course. This project uses the Model-View-Controller software design pattern. The user controls a tank through keyboard input, and has to avoid AI controlled tanks, and receive power ups. The includes several animations and terrain with collision detection. ",0,0,2022,2022,0,https://github.com/HadiRam/csc-413-term-project-tank-game
State,News,"A full stack project developed for news publishing. The project uses Clean architecture. To develop the client side, I used React. Redux Toolkit to manage the state of the application. Axios for communicating with the server side. The server side is based on ASP.NET using various design patterns. I used Entity Framework Core to interact with the db",0,0,2024,2024,1,https://github.com/artemRusachenko/News
State,Movie-Menia,"This repository is basically for React Movie App with API Project.I play with API with thsi projects. Inspired by Javascript Mastery YouTub Channel. This Projects for level up my React js & API knowledge. It's a great project for learning CSS Flex box CSS responsive design patterns and CSS media query, React Component, State, Hooks ",0,0,2022,2023,1,https://github.com/CodeWithMohaimin/Movie-Menia
State,Newday-ToDoList,"Dynamically populated to do list supporting localstorage to save previous tasks and their state. This list supports the option to edit, delete, favorite, and prioritize tasks using drag and drop. It also keeps track of completed, pending , and favorited task count, and the offers a timestamp upon task completion.  The list was developed keeping the MVC design pattern in mind.",0,0,2019,2019,1,https://github.com/Linasaurs/Newday-ToDoList
State,Django-Webapp,"This is a scalable web application which supports an online booking and payment system and uses Django, SQLite, Stripe & Google Analytics. The purpose of this project is to showcase the use of the listed software design patterns. 1. Observer 2. Decorator 3. State Design 4. MVT 5. Factory Method 6. Template Method 7. Iterator Method 8 Adapter Method 9. Chain of Responsibility",0,0,2020,2020,1,https://github.com/David-Bromell/Django-Webapp
State,burger,"This is a burger logger using MySQL, Node, Express, Handlebars and an ORM. It is designed using the MVC design pattern; it uses Node and MySQL to query and route data, and Handlebars to generate the HTML.  Users of the app can create a burger and add it to a database, then devour the burger, which updates the devoured state in the database. After updating the state, the DOM will be updated to display the results on the webpage.",0,0,2019,2019,1,https://github.com/mpieces/burger
State,eatdaburger,"This is a burger logger using MySQL, Node, Express, Handlebars and an ORM. It is designed using the MVC design pattern; uses Node and MySQL to query and route data in your app, and uses Handlebars to generate your HTML.  Users of the app can create a burger and add it to a database, then devour the burger which updates the devoured state in the database. After updating the state, the DOM will be updated to display the results on the webpage.",0,0,2019,2019,1,https://github.com/mtdenni/eatdaburger
State,Kitchen-Chain-of-Responsibility,"In order to make a dish, you have to use a number of appliances and tools to turn raw ingredients into something edible. Using the chain of responsibility design pattern, raw ingredients act as input, while appliances and tools that can handle the ingredient act as states. If an appliance can not or should not handle an ingredient, it passed on to the next state until it can be handled.",0,0,2018,2018,1,https://github.com/Grubbly/Kitchen-Chain-of-Responsibility
State,Ski-game---finished-product," The game simulates a ski game, in which you can choose a number of players, gender and player type, and run them in different competitions. The game combines the technologies: Multithreading, synchronization, locks. compesition and inheritance. The game is written in java and is displayed in java eclipse gui. In addition, the game is designed according to 6 design patterns: 1. prototype 2. factory method 3.Builder 4. decorator 5. observer 6. state   enjoy (:",0,0,2019,2019,1,https://github.com/SapirOhava/Ski-game---finished-product
State,JSP-Servlets,"MVC in JSP MVC in JSP Example of following MVC in JSP MVC stands for Model View and Controller. It is a design pattern that separates the business logic, presentation logic and data.  Controller acts as an interface between View and Model. Controller intercepts all the incoming requests.  Model represents the state of the application i.e. data. It can also have business logic.  View represents the presentaion i.e. UI(User Interface).",0,0,2018,2018,1,https://github.com/MarcinFedorek/JSP-Servlets
State,Design-Pattern-Strategy,"The objective of this case study is to familiarize with the Strategy design pattern through an example and to observe its relationship with other design patterns such as State. The goal is to develop a Java object oriented solution to allow a client to sort an array of integers in different ways (sort by insertion, sort by selection, bubble sort, quick sort, etc) and to display the result. The client does not want to be forced to sort the array in a particular way; instead, it wants to be able to choose dynamically (at runtime) the sorting method it prefers. Moreover, the solution must allow the developer to easily add new ways of sorting the table according to the need and the context without being obliged to modify the clients.",0,0,2020,2021,1,https://github.com/soufianemostafi/Design-Pattern-Strategy
State,QuizApp,"Well, I have completed my Quiz App today and have learnt a great deal about the following:  •MVC (Model View Controller-is a software design pattern used for developinh interfaces that divides the related programming logic intro three interconnected elements)  •SaveInstance (for saving state of screen while rotating screen) . . Furthermore, I used the styleable toast library to make custom toast messages. Styleable Toast Library belongs to AndroidX which is sort of an upgraded version of android support library.",0,0,2020,2020,1,https://github.com/saifali25/QuizApp
State,RealEstateFinder,"A Java Swing Application allowing sellers to post real estate listings and customers to browse listings and add properties they are interested in to their favorites. Customers can also submit their contact information to the seller if they are interested in buying the property. This application utilizes a rich MVC architecture along with utilizing the Strategy design pattern  to create the Property Desciption Page based on the customers actions and recreate the page in real time. This application utilizes serialization for persistence. The application also uses the Observer and Iterator design patterns. This project was created by myself and two other partners for my Object Oriented Design and Programming elective course (COP4331). The design for the application includes Use Cases, CRC diagram, UML Class diagrams, Sequence diagrams, and State diagrams. Tools Used: Java and Java Swing Framework, NetBeans",0,1,2016,2023,3,https://github.com/agr505/RealEstateFinder
State,Farkle,"Delegation is a design pattern that allows objects to communicate with each other. Many of Apple's classes use delegation to request required information from you, for example, UITableView asks you how many rows it should display, and asks you to provide each cell as it needs to display them on the screen. Apple also uses delegation to communicate state changes to you, eg. UIWebView tells you that it has started loading its web page and UIAlertView tells you when the user has pressed a button.",0,0,2015,2015,0,https://github.com/sj24kt/Farkle
State,builder-model-generator,"This plugin is used to automatically generate database entity classes.The purpose is to provide a plug-in that enables the automatically generated entity class to satisfy the builder design pattern, so that it is not necessary to call the setter method of different parameters multiple times when generating the entity object, because the constructor is split in multiple calls during the construction process. The JavaBean in question may be in an inconsistent state.At the same time, variable parameters are provided, and different construction methods are not required for different parameters.",0,0,2019,2019,0,https://github.com/TeslaZY/builder-model-generator
State,Project2016,"Music Store is a web application for searching any track on Google and YouTube using Google’s custom search engine API as well as on local database. You can keep track of your search history on local database and like your Facebook page. The purpose of this web application is to integrate REST Web API into an existing Web API or MVC web application. REST represents Representational State Transfer, which is used to create light weight, scalable and maintainable web services. This web application is implemented using Model-View-Controller (MVC) design pattern, JavaScript, JQuery and Bootstrap CSS bundles to separate application concern.",0,0,2017,2017,1,https://github.com/shahpankti7/Project2016
State,Gas-Pump,"The goal of the project is to design two Gas Pump components using the Model Driven Architecture (MDA) and then implement these Gas Pump components based on this design using the OO programming language. In this project I have implemented the following OO design patterns: State pattern, Strategy pattern and Abstract Factory pattern. Upon Activate() the data is stored in respective database based on the parameters .The execution commences after the START state where the mode of payment is selected , the type of gas is selected based on the menu displayed .Once the selection is done Gas Pump is started and desired amount of gas is pumped out if payment is successful. The user has been provided with two choices upon stopping of the pump whether to print the receipt or not.",0,0,2018,2018,1,https://github.com/KomalParchand/Gas-Pump
State,yaproto,"This is a protocol development platform in JAVA.  Although it serves any application-level protocol defined by its state machine and its messages, it includes some special details that allow you to implement protocols located at the network level, such as routing protocols. To do this, it allows the use of unicast / multicast, and the use of raw sockets. As an example, the RIPv2 protocol is implemented. It also implements the Netlink protocol in order to communicate with Linux kernel.In the case of routing protocols, in addition, the Netlink protocol, which allows to communicate with the core of a Linux system and establish new routes or to be observer is also partially implemented (in relation to route tables, network, ...) of route modifications introduced by other routing protocols or the system administrator.  It is distributed with a state machine design, messages, actions, ie the components of the State design pattern, from which to derive to generate new protocols. As an example, RIPv2 (a state machine for the protocol and a state machine for each route) is implemented, which uses raw socket and broadcast. It also implements the Netlink protocol (network, routing table) for communication with a Linux kernel.  More routing protocols, such as OSPFv2, are being developed.",0,1,2017,2020,4,https://github.com/javierrledesma/yaproto
State,Circus-of-Plates,"A full multiplayer game java application that allows two players to play, one using mouse and the other using the keyboard, Allows save, load, pause, resume and the purpose of the application was to apply the following Object Oriented Design Patterns:  Factory,Singleton, MVC, Object Pool, Iterator, Dynamic Linkage, Snapshot, State and Observer. My role was the Application UI, save, load and some of the back end. Application UI : http://i62.tinypic.com/35ho8s0.jpg                        http://i58.tinypic.com/2m4ojyd.jpg  Game Description: Circus of plates is a two player-game in which every player carries two stacks of plates, and there are several colored plates falling down and he tries to catch them, if he manages to collect three consecutive plates of the same color, then they are vanished and his score increases, the player who gets more score at less time wins. You are free to put rules to handle if the two players stand at the same place",0,0,2015,2015,0,https://github.com/SiefSeif/Circus-of-Plates
State,-KodeCamp-Project,"Problem Definition We want to design a system that can tell us the distance between our location and some other locations which we expect to be supplied to us.   Task We need to design a RESTful API that can collect the information on the different locations for us and also determine the distance between the locations and a configurable location that can be changed or supplied. The formula for calculating the distance between two points can be found here: https://en.wikipedia.org/wiki/Great-circle_distance.  Data Model Define a set of data models that include A location entity with at least the following structure, you can add more to it at your discretion  Id  Location name Description Website (Optional) Phone Contact Person Coordinates You can make use of any database but we recommend PostgreSQL.  Rest API The following RESTful API must be implemented ● Create a new location ● Edit Location ● Delete Location ● Fetch All Locations ● Fetch Specific Location ● Calculate distance   Deliverables A well-documented and working codebase with RESTful API that meets all requirements stated above. The codebase should be delivered via a Github repository. The repository should contain a README with at least the following  Details on how to set up and start the app. Tools used. Areas you would like us to pay special attention to. If you could not finish, specify areas left undone and what you would have done to finish them.  Anything else you feel we should know about e.g. if you used a design pattern that we should note.",0,0,2022,2022,1,https://github.com/Joshclone/-KodeCamp-Project
State,refactored-goggles,"Attending meeting-filled days wearing blue-light glasses, with a pizza slice in one hand and a dumbbell in the other, striking a perfect balance of endorphins and staying healthy, you wonder how the best developer ever gets any work done.  The secret is, he knows coding is only the last-mile to any solution.  We all know one engineer who seems to have the answers to all and everyone’s questions — or, more importantly, knows how to dig out answers.  The one who knows exactly how to deal with that difficult issue you’re facing, or, can elegantly model a complex domain and implement logic in a readable, understandable, and maintainable manner.  Difficult as it may be, I’ll attempt to break down the traits of the best programmer ever.  Business-first mindset. Knowing the business is any developers’ first job.  The best developer produces solutions and writes code that he knows will positively benefit the business. Knowing the what and why leads to effortless implementations (the how).  It becomes easier to write great code when you know which internal code qualities are appreciated. The best developer doesn’t strive to produce the most performant code if the performance for a specific feature is not prioritized or necessary.  The “everything’s an object“ mindset. The best developer obviously has an object-oriented approach and follows the mantra “everything’s an object.” He uses domain models to capture the complexity by creating conceptual blueprints of the world viewed thru the lens of their domains’ context.  Coding is the last activity and is only carried out after having a thorough understanding of the domain, its events, and how different parts interact.  Common issues are dealt with by tailoring known design patterns, allowing them to be implemented effortlessly.  “Everything’s an object” is the perfect mindset that facilitates creating understandable and maintainable applications with ease. Each else-if and switch case is extracted into its own class. Implicit dependencies are levitated to explicit, and interfaces are preferred to concrete classes. The chase for flexible code is never-ending.  Relentlessly accepts new tasks. The only tasks the best developer dreads are those poorly understood. Those that are poorly understood need clarification immediately. Assuming business requirements is always a terrible idea.  The best developer is not shy of setting up meetings with business people. Despite being conscious of the shame, it entails as fellow engineers have read the latest and greats blog post spurting out nonsense like “developers should not attend meetings.”  Project-wide refactorings are a breeze: extract a class there, implement an interface here, turn chaos into order with a set of nifty design patterns.  Every refactoring activity leaves the codebase in a cleaner state.  Commenting with style and purpose. The best developer doesn’t buy into the fairytale that code must be self-documenting. Code is rarely self-documenting. It needs comments.  Documentation is to a large extend about “why” a piece of code exists, and there’s only so-much context a perfectly named class, method, or variable can capture.  He doesn’t comment on language semantics, syntax, or even if a ternary turns crazy. He respects his peers enough to assume they know how to read code. On the other hand, commenting on the reasoning and intent is done so thoughtfully. Everyone does not have the same thought patterns and domain experience. Both are required to understand why some code exists.  This perfectly commented method below exemplifies my point.  Perfectly commented method in the aspnet core source code. Perfectly commented method in the aspnet core source code. It takes time to write good code doc comments. But it takes even longer for the uninitiated to understand why some code exists.   Nicklas Millard is a software development engineer in one of the fastest-growing banks, building mission-critical financial services infrastructure.  Previously, he was a Big4 Senior Tech Consultant developing software for commercial clients and government institutions.",0,0,2022,2022,0,https://github.com/DarpanAbdul/refactored-goggles
Strategy,DesignPatterns,"Come learn about all the Gang of Four patterns (e.g. Adapter, Facade, Strategy, Mediator, Command and more) with C# and food examples!",643,251,2016,2025,2,https://github.com/exceptionnotfound/DesignPatterns
Strategy,PyDesignPattern,"Design Pattern that described by Python, This is the source code for the book of Everybody Know Design Patterns.",287,98,2018,2024,0,https://github.com/spencer-luo/PyDesignPattern
Strategy,100-words-design-patterns-java,"GoF Design Patterns, each pattern described with story from real life.",177,70,2015,2025,2,https://github.com/dstar55/100-words-design-patterns-java
Strategy,laravel-smart-facades,"Strategy design pattern in laravel, the easiest way.",132,12,2019,2025,9,https://github.com/imanghafoori1/laravel-smart-facades
Strategy,HeadFirstDesignPatterns_python,Example code from Head First Design Patterns translated to python,105,41,2021,2025,3,https://github.com/dancergraham/HeadFirstDesignPatterns_python
Strategy,design-patterns-dart,Design Pattern Examples in Dart,63,16,2021,2024,1,https://github.com/RefactoringGuru/design-patterns-dart
